precinct,qualified_voters,count_voted,reported,no,yes,parish
12/04,4,0,1,0,0,Lincoln
12/06,225,68,1,30,4,Lincoln
Early Voting,NA,NA,1,1145,560,Lincoln
00/01,2210,427,1,167,140,Livingston
00/01A,438,100,1,23,49,Livingston
00/01B,1333,310,1,95,131,Livingston
00/01C,936,148,1,48,56,Livingston
00/01D,1776,257,1,99,95,Livingston
00/02,1602,281,1,109,86,Livingston
00/02A,1535,229,1,79,84,Livingston
00/03,2235,369,1,144,109,Livingston
00/03A,1267,235,1,82,90,Livingston
00/03B,560,92,1,25,39,Livingston
00/04,1598,309,1,103,97,Livingston
00/04A,1137,183,1,64,62,Livingston
00/04B,469,135,1,28,54,Livingston
00/05,2067,348,1,125,102,Livingston
00/05A,632,88,1,33,31,Livingston
00/05B,1347,198,1,61,52,Livingston
00/05D,588,116,1,40,33,Livingston
00/06,1555,260,1,81,103,Livingston
00/06A,996,157,1,47,52,Livingston
00/06B,840,160,1,40,52,Livingston
00/07,737,168,1,55,74,Livingston
00/07A,581,100,1,33,22,Livingston
00/07B,1909,319,1,157,56,Livingston
00/07C,506,77,1,24,32,Livingston
00/07D,746,127,1,54,29,Livingston
00/08A,1194,167,1,43,61,Livingston
00/08B,268,57,1,15,13,Livingston
00/09,1320,234,1,110,86,Livingston
00/10,951,186,1,96,47,Livingston
00/11,1301,237,1,97,73,Livingston
00/11A,1168,177,1,80,51,Livingston
00/12,1185,169,1,81,50,Livingston
00/13A,681,73,1,26,37,Livingston
00/13B,780,167,1,59,67,Livingston
00/14,1400,304,1,111,136,Livingston
00/15,538,73,1,26,34,Livingston
00/16,1340,232,1,54,150,Livingston
00/17,1120,174,1,53,89,Livingston
00/18,1555,223,1,72,97,Livingston
00/18A,33,5,1,1,4,Livingston
00/19,1439,226,1,78,89,Livingston
00/19A,603,93,1,28,26,Livingston
00/20,308,71,1,25,18,Livingston
00/21,2133,360,1,196,76,Livingston
00/21A,664,87,1,24,34,Livingston
00/21B,546,93,1,34,37,Livingston
00/22,707,101,1,40,37,Livingston
00/23,1808,380,1,129,106,Livingston
00/23A,1141,199,1,99,45,Livingston
00/23B,781,132,1,43,42,Livingston
00/23C,1568,243,1,106,77,Livingston
00/24,2241,438,1,113,112,Livingston
00/24B,1085,196,1,42,56,Livingston
00/24C,1407,288,1,97,89,Livingston
00/24D,1111,204,1,64,38,Livingston
00/25,1049,206,1,77,48,Livingston
00/26,1197,269,1,92,56,Livingston
00/26A,1170,272,1,92,60,Livingston
00/26B,1129,207,1,88,53,Livingston
00/26C,934,151,1,43,31,Livingston
00/27,2164,401,1,204,45,Livingston
00/28,973,132,1,37,40,Livingston
00/29,1508,298,1,69,88,Livingston
00/30,646,110,1,43,32,Livingston
00/31,292,65,1,19,22,Livingston
00/32,1005,442,1,135,213,Livingston
00/33,391,67,1,25,32,Livingston
00/34,737,137,1,42,64,Livingston
00/35,1353,224,1,96,51,Livingston
00/35A,824,159,1,57,50,Livingston
00/36,1499,270,1,80,84,Livingston
00/36A,1062,188,1,47,54,Livingston
00/38,1434,247,1,118,73,Livingston
00/39,1104,194,1,77,41,Livingston
00/39A,1204,176,1,56,31,Livingston
00/39B,653,80,1,29,24,Livingston
00/40,1500,302,1,77,106,Livingston
00/40A,2213,368,1,114,97,Livingston
00/41,775,145,1,41,36,Livingston
00/43,193,43,1,17,15,Livingston
Early Voting,NA,NA,1,2219,2881,Livingston
00/01,304,56,1,16,29,Madison
00/02,172,30,1,8,15,Madison
00/03,223,30,1,8,19,Madison
00/04,161,21,1,2,18,Madison
00/05,119,20,1,5,10,Madison
00/06,57,12,1,7,2,Madison
00/07,362,63,1,9,29,Madison
00/08,383,59,1,37,6,Madison
00/09,97,16,1,10,3,Madison
00/10,396,76,1,38,13,Madison
00/11,130,27,1,11,5,Madison
00/12,446,76,1,47,1,Madison
00/13,423,62,1,33,4,Madison
00/14,245,48,1,11,17,Madison
00/15,781,108,1,75,2,Madison
00/17,234,31,1,21,2,Madison
00/17A,176,30,1,18,4,Madison
00/18,107,22,1,11,0,Madison
00/19,499,87,1,39,6,Madison
00/20,427,103,1,54,5,Madison
00/21,331,47,1,24,3,Madison
00/22,335,62,1,19,7,Madison
00/23,140,21,1,8,4,Madison
00/24,21,4,1,0,0,Madison
00/25,533,80,1,25,36,Madison
00/26,108,16,1,6,10,Madison
Early Voting,NA,NA,1,247,150,Madison
00/01,895,269,1,87,28,Morehouse
00/01-1,109,18,1,4,2,Morehouse
00/03-1,1239,312,1,99,37,Morehouse
00/03-2,119,28,1,8,3,Morehouse
00/06,287,98,1,23,10,Morehouse
00/07,1085,329,1,99,34,Morehouse
00/07-1,116,45,1,15,5,Morehouse
00/08,320,68,1,26,15,Morehouse
00/12,433,132,1,61,7,Morehouse
00/13,615,123,1,42,10,Morehouse
00/13-1,119,31,1,14,2,Morehouse
00/14,813,195,1,92,11,Morehouse
00/16,367,98,1,34,7,Morehouse
00/16-1,134,29,1,9,3,Morehouse
00/20,584,192,1,60,13,Morehouse
00/21,235,47,1,13,6,Morehouse
00/21-1,313,86,1,17,6,Morehouse
00/23,406,64,1,12,7,Morehouse
00/24,523,100,1,33,11,Morehouse
00/26-1,769,103,1,28,26,Morehouse
00/27,766,79,1,7,17,Morehouse
00/27-1,313,38,1,4,14,Morehouse
00/29,379,56,1,21,16,Morehouse
00/31,431,57,1,30,8,Morehouse
00/31-1,73,9,1,2,2,Morehouse
00/32,146,34,1,14,4,Morehouse
00/35,584,108,1,21,36,Morehouse
00/37,373,71,1,23,15,Morehouse
00/39-1,387,90,1,18,19,Morehouse
00/39-2,476,127,1,56,10,Morehouse
00/40,658,119,1,25,41,Morehouse
00/42,829,79,1,25,43,Morehouse
00/45,597,64,1,14,15,Morehouse
00/47,166,11,1,8,1,Morehouse
00/48,177,19,1,6,7,Morehouse
00/50,180,37,1,28,2,Morehouse
00/51,416,53,1,15,8,Morehouse
00/53,173,40,1,18,12,Morehouse
00/53-1,105,19,1,4,13,Morehouse
00/54,114,34,1,8,14,Morehouse
Early Voting,NA,NA,1,1021,716,Morehouse
01/01,764,151,1,95,8,Natchitoches
01/01A,325,82,1,40,15,Natchitoches
01/02,1447,351,1,137,112,Natchitoches
01/03,979,136,1,77,11,Natchitoches
01/03A,133,36,1,16,5,Natchitoches
01/04,1245,235,1,167,8,Natchitoches
01/04A,127,7,1,4,0,Natchitoches
01/05,313,51,1,40,1,Natchitoches
01/05A,373,46,1,31,1,Natchitoches
01/06,555,161,1,65,26,Natchitoches
01/07,970,265,1,98,63,Natchitoches
01/08,624,109,1,76,2,Natchitoches
01/09,596,165,1,50,54,Natchitoches
01/09A,450,82,1,29,25,Natchitoches
01/10,935,165,1,47,66,Natchitoches
01/10A,306,66,1,19,18,Natchitoches
01/10B,576,136,1,24,61,Natchitoches
01/11,1644,411,1,187,76,Natchitoches
01/12,718,229,1,82,64,Natchitoches
01/13,860,123,1,81,8,Natchitoches
01/14,477,81,1,49,1,Natchitoches
02/01,134,36,1,10,23,Natchitoches
02/02,130,33,1,17,12,Natchitoches
02/03,252,41,1,21,17,Natchitoches
02/04,316,70,1,23,40,Natchitoches
02/05,285,67,1,17,27,Natchitoches
02/06,424,68,1,19,39,Natchitoches
02/07,309,80,1,54,8,Natchitoches
02/07A,55,12,1,3,1,Natchitoches
02/08,560,130,1,98,9,Natchitoches
02/09,695,117,1,40,65,Natchitoches
03/01,490,81,1,29,42,Natchitoches
03/02,227,48,1,20,24,Natchitoches
03/03,110,17,1,4,13,Natchitoches
03/04,284,45,1,7,21,Natchitoches
03/05,455,75,1,25,40,Natchitoches
03/06,399,60,1,23,35,Natchitoches
03/07,97,20,1,16,2,Natchitoches
03/08,558,104,1,26,51,Natchitoches
03/09,64,19,1,4,13,Natchitoches
03/10,84,31,1,18,11,Natchitoches
04/01,288,53,1,18,12,Natchitoches
04/02,346,92,1,67,9,Natchitoches
04/03,316,74,1,35,21,Natchitoches
04/04,493,103,1,56,29,Natchitoches
04/05,154,33,1,7,25,Natchitoches
04/06,240,44,1,15,24,Natchitoches
04/07,65,28,1,8,20,Natchitoches
04/08,187,39,1,22,15,Natchitoches
04/09,865,196,1,77,55,Natchitoches
Early Voting,NA,NA,1,718,615,Natchitoches
01/01,1040,223,1,179,13,Orleans
01/02,493,147,1,117,12,Orleans
01/05,727,228,1,134,19,Orleans
01/06,565,165,1,131,6,Orleans
02/01,1018,219,1,148,20,Orleans
02/02,1337,132,1,87,12,Orleans
02/04,884,250,1,219,6,Orleans
02/06,412,98,1,88,4,Orleans
02/07,2119,206,1,153,7,Orleans
03/01,2317,420,1,221,45,Orleans
03/08,1673,223,1,161,8,Orleans
03/09,656,204,1,164,5,Orleans
03/12,1404,437,1,331,20,Orleans
03/14,443,170,1,117,6,Orleans
03/15,481,157,1,107,6,Orleans
03/18,1073,324,1,243,10,Orleans
03/19,895,287,1,207,14,Orleans
03/20,470,165,1,121,8,Orleans
04/02,1442,282,1,208,12,Orleans
04/03,837,196,1,146,5,Orleans
04/06,842,271,1,193,7,Orleans
04/07,392,136,1,98,6,Orleans
04/08,614,249,1,191,18,Orleans
04/09,1381,496,1,275,65,Orleans
04/11,759,219,1,137,26,Orleans
04/14,1379,424,1,240,81,Orleans
04/15,1197,318,1,190,50,Orleans
04/17,1050,305,1,138,79,Orleans
04/17A,591,163,1,74,49,Orleans
04/18,1126,333,1,137,80,Orleans
04/20,781,232,1,90,76,Orleans
04/21,787,191,1,98,41,Orleans
04/22,769,235,1,81,45,Orleans
04/23,699,230,1,90,53,Orleans
05/01,343,67,1,43,7,Orleans
05/02,385,75,1,50,9,Orleans
05/03,969,198,1,145,13,Orleans
05/05,613,173,1,131,3,Orleans
05/07,730,223,1,174,6,Orleans
05/08,562,205,1,139,5,Orleans
05/09,481,163,1,120,2,Orleans
05/10,473,176,1,127,3,Orleans
05/11,450,198,1,140,7,Orleans
05/12,747,257,1,195,3,Orleans
05/13,547,248,1,172,26,Orleans
05/15,996,381,1,247,23,Orleans
05/16,394,158,1,101,14,Orleans
05/17,719,254,1,114,58,Orleans
05/18,930,311,1,114,56,Orleans
06/01,599,142,1,91,7,Orleans
06/02,662,229,1,140,35,Orleans
06/04,547,172,1,142,4,Orleans
06/06,1000,366,1,267,12,Orleans
06/07,460,192,1,167,3,Orleans
06/08,529,222,1,160,12,Orleans
06/09,685,287,1,195,15,Orleans
07/01,684,214,1,149,18,Orleans
07/02,624,175,1,135,9,Orleans
07/04,491,153,1,122,3,Orleans
07/05,734,200,1,154,4,Orleans
07/06,567,174,1,138,4,Orleans
07/07,603,172,1,137,11,Orleans
07/08,885,217,1,158,12,Orleans
07/09A,461,109,1,76,3,Orleans
07/10,464,102,1,71,1,Orleans
07/11,764,241,1,184,8,Orleans
07/12,755,299,1,214,3,Orleans
07/13,597,246,1,180,5,Orleans
07/14,655,207,1,153,5,Orleans
07/15,701,247,1,178,6,Orleans
07/16,551,224,1,156,11,Orleans
07/17,610,247,1,170,5,Orleans
07/18,1086,393,1,270,14,Orleans
07/19,799,295,1,184,9,Orleans
07/20,1096,313,1,228,11,Orleans
07/21,647,213,1,162,9,Orleans
07/23,1335,442,1,291,8,Orleans
07/24,828,104,1,67,6,Orleans
07/25,734,304,1,211,8,Orleans
07/25A,558,213,1,148,6,Orleans
07/26,899,316,1,189,6,Orleans
07/27,492,171,1,130,2,Orleans
07/27B,458,138,1,112,4,Orleans
07/28,620,210,1,149,8,Orleans
07/28A,695,277,1,181,6,Orleans
07/29,579,258,1,163,8,Orleans
07/30,1144,496,1,282,16,Orleans
07/32,608,240,1,123,18,Orleans
07/33,714,270,1,177,11,Orleans
07/35,1229,468,1,308,11,Orleans
07/37,960,324,1,197,5,Orleans
07/37A,737,115,1,82,5,Orleans
07/40,1365,576,1,350,29,Orleans
07/41,462,178,1,83,17,Orleans
07/42,432,167,1,78,18,Orleans
08/01,541,213,1,165,5,Orleans
08/02,573,233,1,190,12,Orleans
08/04,473,140,1,107,5,Orleans
08/06,780,271,1,227,4,Orleans
08/07,493,142,1,111,6,Orleans
08/08,552,159,1,126,7,Orleans
08/09,892,267,1,195,6,Orleans
08/12,1252,308,1,228,16,Orleans
08/13,383,135,1,93,2,Orleans
08/14,528,149,1,110,6,Orleans
08/15,1273,531,1,367,13,Orleans
08/19,1335,412,1,262,9,Orleans
08/20,633,221,1,141,7,Orleans
08/21,585,289,1,196,6,Orleans
08/22,567,268,1,180,10,Orleans
08/23,612,285,1,178,18,Orleans
08/24,595,260,1,171,9,Orleans
08/25,906,384,1,279,10,Orleans
08/26,856,374,1,213,10,Orleans
08/27,866,320,1,199,7,Orleans
08/28,936,415,1,226,18,Orleans
08/30,1164,349,1,216,8,Orleans
09/01,1131,369,1,266,25,Orleans
09/03,705,206,1,164,5,Orleans
09/04,538,175,1,134,6,Orleans
09/05,786,235,1,186,8,Orleans
09/06,1138,359,1,268,10,Orleans
09/07,686,234,1,181,4,Orleans
09/08,824,229,1,164,14,Orleans
09/09,541,206,1,178,6,Orleans
09/10,1170,360,1,267,7,Orleans
09/11,462,196,1,151,2,Orleans
09/12,637,236,1,185,5,Orleans
09/13,508,197,1,166,4,Orleans
09/14,442,215,1,163,6,Orleans
09/15,633,239,1,192,6,Orleans
09/16,525,222,1,183,7,Orleans
09/17,717,218,1,168,3,Orleans
09/19,889,290,1,225,10,Orleans
09/21,1090,335,1,247,8,Orleans
09/23,551,144,1,106,3,Orleans
09/25,841,235,1,180,7,Orleans
09/26,410,137,1,99,5,Orleans
09/28,574,132,1,97,4,Orleans
09/28C,680,135,1,108,5,Orleans
09/29,358,62,1,39,4,Orleans
09/30,827,201,1,129,14,Orleans
09/30A,528,184,1,121,6,Orleans
09/31,526,214,1,126,5,Orleans
09/31A,799,316,1,194,6,Orleans
09/31B,493,196,1,127,4,Orleans
09/31D,756,280,1,172,13,Orleans
09/32,368,59,1,18,2,Orleans
09/33,1374,303,1,202,6,Orleans
09/34A,748,176,1,108,2,Orleans
09/35,369,111,1,42,4,Orleans
09/35A,460,151,1,82,4,Orleans
09/36,959,255,1,155,13,Orleans
09/36B,1225,327,1,217,8,Orleans
09/37,903,296,1,177,8,Orleans
09/38,528,185,1,102,5,Orleans
09/38A,778,286,1,149,5,Orleans
09/39,1181,401,1,214,10,Orleans
09/39B,473,184,1,117,1,Orleans
09/40,698,265,1,143,3,Orleans
09/40A,1160,372,1,234,16,Orleans
09/40C,657,237,1,150,6,Orleans
09/41,1232,319,1,194,6,Orleans
09/41A,515,51,1,35,1,Orleans
09/41B,1475,271,1,168,13,Orleans
09/41C,783,41,1,30,1,Orleans
09/41D,627,101,1,54,4,Orleans
09/42,1483,405,1,288,11,Orleans
09/42C,1230,321,1,216,6,Orleans
09/43A,1381,471,1,333,17,Orleans
09/43B,758,221,1,140,1,Orleans
09/43C,1182,463,1,270,14,Orleans
09/43E,592,188,1,121,9,Orleans
09/43F,689,254,1,167,11,Orleans
09/43G,661,300,1,177,4,Orleans
09/43H,486,117,1,60,3,Orleans
09/43I,632,261,1,167,9,Orleans
09/43J,558,151,1,102,5,Orleans
09/43K,816,261,1,167,6,Orleans
09/43L,669,208,1,123,6,Orleans
09/43M,1159,193,1,152,2,Orleans
09/43N,778,212,1,129,6,Orleans
09/44,886,314,1,188,8,Orleans
09/44A,760,177,1,107,3,Orleans
09/44B,1218,290,1,191,10,Orleans
09/44D,1025,275,1,170,7,Orleans
09/44E,1641,625,1,349,13,Orleans
09/44F,1145,445,1,307,10,Orleans
09/44G,830,233,1,155,6,Orleans
09/44I,1003,414,1,184,15,Orleans
09/44J,814,279,1,179,6,Orleans
09/44L,974,387,1,222,11,Orleans
09/44M,1075,481,1,247,12,Orleans
09/44N,948,399,1,231,8,Orleans
09/44O,1039,209,1,145,8,Orleans
09/44P,1744,715,1,390,26,Orleans
09/44Q,936,378,1,239,8,Orleans
09/45,476,97,1,33,45,Orleans
09/45A,96,18,1,5,12,Orleans
10/03,1184,346,1,268,16,Orleans
10/06,715,282,1,216,16,Orleans
10/07,493,128,1,94,5,Orleans
10/08,421,125,1,88,20,Orleans
10/09,675,185,1,121,6,Orleans
10/11,906,210,1,160,9,Orleans
10/12,540,132,1,108,1,Orleans
10/13,561,101,1,81,2,Orleans
10/14,511,109,1,80,4,Orleans
11/02,865,286,1,227,12,Orleans
11/03,472,156,1,102,6,Orleans
11/04,564,173,1,138,8,Orleans
11/05,886,290,1,216,12,Orleans
11/08,503,152,1,95,13,Orleans
11/09,1056,282,1,181,31,Orleans
11/10,825,251,1,171,14,Orleans
11/11,633,201,1,172,8,Orleans
11/12,522,139,1,112,2,Orleans
11/13,430,116,1,95,1,Orleans
11/14,1039,240,1,200,7,Orleans
11/17,765,174,1,142,6,Orleans
12/01,569,205,1,159,11,Orleans
12/02,586,236,1,188,16,Orleans
12/03,627,261,1,208,8,Orleans
12/04,460,168,1,128,9,Orleans
12/05,567,213,1,131,28,Orleans
12/06,470,175,1,114,31,Orleans
12/07,905,261,1,179,24,Orleans
12/09,523,138,1,99,10,Orleans
12/10,531,152,1,109,11,Orleans
12/11,799,278,1,216,15,Orleans
12/12,538,203,1,136,11,Orleans
12/13,409,107,1,86,1,Orleans
12/14,801,282,1,212,3,Orleans
12/16,684,233,1,186,3,Orleans
12/17,1054,320,1,243,12,Orleans
12/19,846,224,1,159,5,Orleans
13/01,441,175,1,147,10,Orleans
13/02,558,200,1,159,16,Orleans
13/03,514,212,1,166,21,Orleans
13/04,708,250,1,174,38,Orleans
13/05,639,211,1,151,12,Orleans
13/06,458,143,1,110,13,Orleans
13/07,511,152,1,111,20,Orleans
13/08,590,209,1,155,29,Orleans
13/09,613,211,1,151,20,Orleans
13/10,518,199,1,159,17,Orleans
13/11,703,262,1,213,14,Orleans
13/12,473,163,1,132,5,Orleans
13/13,457,146,1,117,7,Orleans
13/14,783,235,1,181,11,Orleans
13/15,582,191,1,155,9,Orleans
13/16,726,265,1,204,13,Orleans
14/01,551,214,1,156,24,Orleans
14/02,503,185,1,132,31,Orleans
14/03,504,164,1,119,24,Orleans
14/04,425,163,1,116,18,Orleans
14/05,480,176,1,112,26,Orleans
14/06,637,211,1,136,38,Orleans
14/07,634,201,1,131,41,Orleans
14/08,548,164,1,95,21,Orleans
14/09,602,196,1,102,53,Orleans
14/10,758,258,1,115,29,Orleans
14/11,443,132,1,72,25,Orleans
14/12,761,150,1,108,17,Orleans
14/13A,2167,94,1,53,17,Orleans
14/14,521,146,1,83,27,Orleans
14/15,531,161,1,110,24,Orleans
14/16,908,279,1,198,29,Orleans
14/17,504,140,1,99,9,Orleans
14/18A,730,168,1,118,18,Orleans
14/19,623,193,1,130,11,Orleans
14/20,1146,395,1,279,36,Orleans
14/21,718,229,1,169,19,Orleans
14/23,573,218,1,169,5,Orleans
14/24A,819,320,1,227,13,Orleans
14/25,555,204,1,157,11,Orleans
14/26,679,147,1,118,4,Orleans
15/01,474,177,1,87,11,Orleans
15/02,1108,430,1,270,25,Orleans
15/03,612,194,1,104,11,Orleans
15/05,450,150,1,107,4,Orleans
15/06,700,218,1,135,13,Orleans
15/08,469,153,1,102,6,Orleans
15/09,689,208,1,140,6,Orleans
15/10,917,259,1,194,2,Orleans
15/11,525,116,1,80,4,Orleans
15/12,432,120,1,86,4,Orleans
15/12A,724,184,1,128,9,Orleans
15/13,746,186,1,133,6,Orleans
15/13A,893,303,1,201,13,Orleans
15/13B,922,217,1,170,11,Orleans
15/14,687,200,1,114,11,Orleans
15/14A,495,184,1,126,10,Orleans
15/14B,658,236,1,165,5,Orleans
15/14C,606,192,1,134,8,Orleans
15/14D,426,71,1,49,5,Orleans
15/14E,862,243,1,183,7,Orleans
15/14F,498,167,1,108,7,Orleans
15/14G,1394,232,1,139,10,Orleans
15/15,980,209,1,139,8,Orleans
15/15A,768,273,1,167,18,Orleans
15/15B,628,204,1,100,26,Orleans
15/16,835,302,1,170,28,Orleans
15/17,798,264,1,180,19,Orleans
15/17A,615,195,1,120,12,Orleans
15/17B,746,236,1,147,22,Orleans
15/18,439,137,1,93,10,Orleans
15/18A,759,266,1,162,20,Orleans
15/18B,1101,340,1,233,15,Orleans
15/18C,747,262,1,179,16,Orleans
15/18D,1902,475,1,309,19,Orleans
15/18E,1216,506,1,316,71,Orleans
15/18F,1543,565,1,390,43,Orleans
15/19,751,249,1,169,8,Orleans
15/19A,1479,539,1,333,99,Orleans
15/19B,561,170,1,122,7,Orleans
15/19C,1309,324,1,218,14,Orleans
16/01,450,160,1,121,15,Orleans
16/01A,429,160,1,123,11,Orleans
16/02,659,175,1,121,21,Orleans
16/03,693,166,1,121,17,Orleans
16/04,716,242,1,193,8,Orleans
16/05,563,232,1,182,13,Orleans
16/06,868,263,1,205,12,Orleans
16/07,563,215,1,147,10,Orleans
16/08,550,212,1,150,17,Orleans
16/09,472,108,1,64,3,Orleans
17/01,497,190,1,149,16,Orleans
17/02,440,173,1,141,8,Orleans
17/03,661,224,1,182,8,Orleans
17/04,468,169,1,135,8,Orleans
17/05,698,256,1,197,15,Orleans
17/06,798,258,1,218,10,Orleans
17/07,787,323,1,252,10,Orleans
17/08,586,170,1,136,9,Orleans
17/09,636,174,1,133,3,Orleans
17/10,579,200,1,151,16,Orleans
17/11,566,179,1,140,2,Orleans
17/12,488,119,1,85,6,Orleans
17/13,473,134,1,103,5,Orleans
17/13A,371,113,1,89,3,Orleans
17/14,852,205,1,152,5,Orleans
17/15,619,194,1,135,11,Orleans
17/16,606,187,1,151,9,Orleans
17/17,586,126,1,62,24,Orleans
17/18,641,168,1,89,54,Orleans
17/18A,939,256,1,139,52,Orleans
17/19,1048,257,1,139,41,Orleans
17/20,1509,355,1,165,50,Orleans
Early Voting,NA,NA,1,18409,2926,Orleans
00/01,2113,375,1,107,110,Ouachita
00/01A,951,106,1,26,49,Ouachita
00/02,1493,188,1,75,68,Ouachita
00/03,1731,361,1,237,34,Ouachita
00/04,2063,360,1,155,49,Ouachita
00/05,1885,381,1,181,75,Ouachita
00/06,2129,339,1,122,115,Ouachita
00/07,2338,479,1,192,110,Ouachita
00/08,2011,333,1,156,70,Ouachita
00/09,1947,304,1,181,40,Ouachita
00/09A,1019,169,1,83,17,Ouachita
00/10,892,100,1,34,6,Ouachita
00/11,986,153,1,85,12,Ouachita
00/12,715,93,1,63,4,Ouachita
00/13,945,224,1,124,7,Ouachita
00/14,1198,302,1,172,10,Ouachita
00/15,1008,121,1,79,6,Ouachita
00/16,1008,157,1,91,8,Ouachita
00/17,770,143,1,88,8,Ouachita
00/18,1179,175,1,116,11,Ouachita
00/19,1240,220,1,117,10,Ouachita
00/20,1162,171,1,97,9,Ouachita
00/21,924,165,1,90,8,Ouachita
00/22,1305,246,1,167,6,Ouachita
00/23,1218,177,1,109,6,Ouachita
00/24,1569,239,1,161,12,Ouachita
00/25,665,116,1,53,36,Ouachita
00/26,572,86,1,43,14,Ouachita
00/27,706,85,1,52,9,Ouachita
00/28,508,76,1,33,11,Ouachita
00/30,1016,114,1,74,7,Ouachita
00/31,955,112,1,51,21,Ouachita
00/32,2024,236,1,97,69,Ouachita
00/33,2048,283,1,92,81,Ouachita
00/34,331,33,1,13,7,Ouachita
00/35,1165,184,1,75,39,Ouachita
00/36,512,87,1,36,29,Ouachita
00/37,919,152,1,61,43,Ouachita
00/38,1128,132,1,35,38,Ouachita
00/39,1717,188,1,98,36,Ouachita
00/40,544,52,1,19,16,Ouachita
00/41,2144,342,1,111,134,Ouachita
00/42,1873,328,1,90,104,Ouachita
00/43,1936,303,1,90,99,Ouachita
00/44,1381,169,1,71,53,Ouachita
00/44A,1536,179,1,60,58,Ouachita
00/45,2299,258,1,87,73,Ouachita
00/46,1219,194,1,35,56,Ouachita
00/47,713,129,1,47,24,Ouachita
00/48,981,56,1,19,22,Ouachita
00/49,689,112,1,32,46,Ouachita
00/50,956,134,1,39,37,Ouachita
00/51,1588,190,1,54,67,Ouachita
00/51A,980,100,1,27,41,Ouachita
00/52,1734,188,1,47,86,Ouachita
00/52A,1047,105,1,39,27,Ouachita
00/53,1027,148,1,52,47,Ouachita
00/54,2011,242,1,82,80,Ouachita
00/55,1779,196,1,64,91,Ouachita
00/56,1353,138,1,46,49,Ouachita
00/56A,969,99,1,27,44,Ouachita
00/57,2200,298,1,109,112,Ouachita
00/58,1077,116,1,32,60,Ouachita
00/59,722,132,1,48,36,Ouachita
00/60,1557,420,1,145,66,Ouachita
00/61,819,174,1,56,70,Ouachita
00/62,909,155,1,63,27,Ouachita
00/63,1107,182,1,86,26,Ouachita
00/64,653,136,1,31,47,Ouachita
00/65,260,38,1,20,4,Ouachita
00/65A,490,73,1,47,3,Ouachita
00/66,883,136,1,91,8,Ouachita
00/67,532,70,1,28,9,Ouachita
00/68,690,104,1,63,14,Ouachita
00/69,1035,186,1,113,8,Ouachita
00/70,872,108,1,53,2,Ouachita
00/71,1467,353,1,73,161,Ouachita
00/72,844,159,1,76,42,Ouachita
00/73,1100,333,1,177,26,Ouachita
00/74,759,120,1,81,2,Ouachita
00/75,1729,373,1,65,182,Ouachita
00/76,1281,267,1,86,72,Ouachita
00/77,1166,216,1,77,55,Ouachita
00/78,605,127,1,65,29,Ouachita
00/79,1160,203,1,135,8,Ouachita
Early Voting,NA,NA,1,2771,2646,Ouachita
01/1,315,110,1,70,17,Plaquemines
01/2,353,127,1,91,8,Plaquemines
01/3,406,165,1,124,19,Plaquemines
02/1,2162,582,1,145,160,Plaquemines
03/1,1800,531,1,123,156,Plaquemines
04/1,1518,379,1,79,101,Plaquemines
05/1,1669,439,1,115,138,Plaquemines
05/1A,358,86,1,15,17,Plaquemines
06/1,413,82,1,21,18,Plaquemines
06/1A,277,27,1,14,2,Plaquemines
06/2,669,189,1,50,52,Plaquemines
07/1,242,65,1,27,4,Plaquemines
07/2,1329,370,1,174,23,Plaquemines
08/1,1008,290,1,102,66,Plaquemines
08/2,418,99,1,31,19,Plaquemines
09/1,769,118,1,54,19,Plaquemines
09/2,601,148,1,70,27,Plaquemines
Early Voting,NA,NA,1,779,859,Plaquemines
00/01,378,78,1,40,19,Pointe Coupee
00/02,986,251,1,149,45,Pointe Coupee
00/04,83,16,1,5,7,Pointe Coupee
00/06,391,90,1,52,27,Pointe Coupee
00/07,469,102,1,54,27,Pointe Coupee
00/07A,341,106,1,52,1,Pointe Coupee
00/08,798,177,1,111,8,Pointe Coupee
00/08A,1180,328,1,202,8,Pointe Coupee
00/09,930,219,1,78,52,Pointe Coupee
00/09A,265,57,1,21,4,Pointe Coupee
00/10,352,95,1,41,18,Pointe Coupee
00/11,461,119,1,77,7,Pointe Coupee
00/12,747,196,1,122,42,Pointe Coupee
00/13,856,193,1,100,46,Pointe Coupee
00/13B,82,13,1,7,3,Pointe Coupee
00/14,364,90,1,43,27,Pointe Coupee
00/14A,320,35,1,11,14,Pointe Coupee
00/15,918,177,1,78,62,Pointe Coupee
00/16,473,82,1,52,13,Pointe Coupee
00/16B,102,10,1,6,4,Pointe Coupee
00/17,1340,261,1,124,90,Pointe Coupee
00/17A,579,134,1,62,35,Pointe Coupee
00/18,1308,227,1,67,90,Pointe Coupee
00/19,629,97,1,47,29,Pointe Coupee
00/20,540,132,1,69,43,Pointe Coupee
Early Voting,NA,NA,1,549,310,Pointe Coupee
00/C01,260,40,1,16,1,Rapides
00/C02,508,91,1,64,3,Rapides
00/C03,847,145,1,80,4,Rapides
00/C04 AK,723,174,1,99,10,Rapides
00/C04 LZ,611,139,1,80,7,Rapides
00/C05,651,106,1,72,5,Rapides
00/C06,926,174,1,119,6,Rapides
00/C07,517,106,1,66,7,Rapides
00/C08,271,50,1,38,3,Rapides
00/C09,361,57,1,37,4,Rapides
00/C10,378,56,1,39,2,Rapides
00/C11A,304,34,1,19,5,Rapides
