precinct,qualified_voters,count_voted,reported,no,yes,parish
00/S26,823,153,1,68,62,Rapides
00/S27,428,108,1,62,34,Rapides
00/S28,231,51,1,29,15,Rapides
00/S29,656,99,1,53,26,Rapides
Early Voting,NA,NA,1,2711,3043,Rapides
01/01,517,84,1,24,36,Red River
01/02,290,53,1,15,15,Red River
02/01,466,81,1,26,26,Red River
02/03,368,65,1,19,29,Red River
03/01,345,55,1,14,23,Red River
03/02,296,63,1,11,35,Red River
03/03,170,25,1,15,6,Red River
04/01,248,64,1,34,7,Red River
04/02,210,46,1,28,8,Red River
04/03,293,45,1,32,4,Red River
04/05,46,8,1,2,0,Red River
05/01,180,46,1,24,9,Red River
05/02,624,135,1,68,7,Red River
06/01,345,202,1,59,9,Red River
06/02,368,162,1,57,10,Red River
07/01,209,57,1,20,9,Red River
07/02,151,32,1,13,8,Red River
07/03,444,100,1,40,9,Red River
Early Voting,NA,NA,1,351,180,Red River
00/01,484,58,1,14,35,Richland
00/02,547,106,1,52,41,Richland
00/03,397,223,1,73,58,Richland
00/04,1139,182,1,67,58,Richland
00/08,611,104,1,40,42,Richland
00/10,86,20,1,11,6,Richland
00/11,737,63,1,17,28,Richland
00/12,908,106,1,28,50,Richland
00/12B,291,43,1,8,17,Richland
00/13,1214,173,1,110,17,Richland
00/17,1042,165,1,60,42,Richland
00/18,1338,206,1,114,10,Richland
00/23,177,18,1,6,7,Richland
00/25,346,44,1,11,21,Richland
00/26,260,36,1,13,15,Richland
00/27,660,102,1,31,45,Richland
00/28,95,5,1,1,4,Richland
00/30,125,22,1,6,13,Richland
00/31,327,59,1,28,18,Richland
00/32,662,108,1,58,30,Richland
00/33,1144,215,1,152,9,Richland
00/34,884,156,1,77,34,Richland
00/35,418,85,1,54,3,Richland
Early Voting,NA,NA,1,337,285,Richland
00/1-1,447,94,1,30,58,Sabine
00/1-2,504,108,1,41,49,Sabine
00/1-3,366,80,1,28,37,Sabine
00/1-4,73,22,1,11,11,Sabine
00/1-5,118,24,1,5,11,Sabine
00/2-1,588,122,1,27,62,Sabine
00/2-2,333,76,1,26,47,Sabine
00/2-6,657,117,1,26,66,Sabine
00/3-2,515,101,1,35,48,Sabine
00/3-5,404,98,1,30,33,Sabine
00/3-6,372,192,1,51,59,Sabine
00/4-1,1040,260,1,142,41,Sabine
00/5-1,309,76,1,22,42,Sabine
00/5-2,684,133,1,35,64,Sabine
00/5-3,239,34,1,18,12,Sabine
00/5-4,226,51,1,26,20,Sabine
00/5-8,337,52,1,30,13,Sabine
00/6-2,924,142,1,35,70,Sabine
00/6-3,890,117,1,25,40,Sabine
00/7-1,241,39,1,5,27,Sabine
00/7-2,413,69,1,16,36,Sabine
00/7-3,305,44,1,21,16,Sabine
00/7-4,306,49,1,11,32,Sabine
00/7-5,336,55,1,7,35,Sabine
00/8-1,465,59,1,14,26,Sabine
00/8-2,866,145,1,94,21,Sabine
00/8-3,183,18,1,2,8,Sabine
00/9-1,395,156,1,91,34,Sabine
00/9-2,273,107,1,33,59,Sabine
00/9-3,417,129,1,50,68,Sabine
00/9-4,293,73,1,30,24,Sabine
00/9-5,164,13,1,5,6,Sabine
Early Voting,NA,NA,1,209,400,Sabine
00/10,719,142,1,79,21,St. Bernard
00/11,920,219,1,124,36,St. Bernard
00/12,837,187,1,105,40,St. Bernard
00/13,1371,264,1,124,50,St. Bernard
00/14,970,143,1,80,21,St. Bernard
00/15,708,119,1,68,19,St. Bernard
00/20,678,83,1,41,19,St. Bernard
00/21,583,119,1,67,27,St. Bernard
00/22,758,112,1,70,18,St. Bernard
00/23,609,58,1,46,6,St. Bernard
00/24,1253,209,1,92,53,St. Bernard
00/25,785,124,1,58,30,St. Bernard
00/30,1173,198,1,104,44,St. Bernard
00/31,971,125,1,68,15,St. Bernard
00/32,1774,330,1,155,77,St. Bernard
00/33,913,200,1,91,46,St. Bernard
00/34,317,46,1,20,10,St. Bernard
00/40,180,34,1,21,1,St. Bernard
00/41,1125,162,1,86,42,St. Bernard
00/42,1062,201,1,83,70,St. Bernard
00/42A,1051,151,1,67,44,St. Bernard
00/43,732,107,1,64,23,St. Bernard
00/44,896,222,1,165,7,St. Bernard
00/45,567,147,1,116,4,St. Bernard
00/46,477,64,1,37,11,St. Bernard
00/50,1351,352,1,252,25,St. Bernard
00/51,522,70,1,35,24,St. Bernard
00/52,1111,194,1,97,53,St. Bernard
00/53,372,57,1,21,24,St. Bernard
00/54,1008,145,1,90,33,St. Bernard
00/55,1408,218,1,86,97,St. Bernard
Early Voting,NA,NA,1,667,516,St. Bernard
01/1,494,167,1,144,5,St. Charles
01/2,492,150,1,86,11,St. Charles
01/2 A,533,156,1,93,13,St. Charles
01/3,1367,419,1,230,50,St. Charles
01/4,675,139,1,108,7,St. Charles
01/5,580,174,1,156,3,St. Charles
01/6,746,191,1,110,18,St. Charles
02/1,687,122,1,38,35,St. Charles
02/3,931,141,1,50,49,St. Charles
02/4,1002,298,1,224,26,St. Charles
02/5,1040,208,1,108,50,St. Charles
02/5 A,997,221,1,113,59,St. Charles
02/6,951,201,1,96,55,St. Charles
03/1,997,214,1,75,71,St. Charles
03/1 A,1001,182,1,72,57,St. Charles
03/1 B,770,170,1,68,42,St. Charles
03/2,1660,301,1,173,42,St. Charles
03/3,1153,267,1,70,81,St. Charles
04/1,603,79,1,39,24,St. Charles
04/1 A,527,89,1,42,27,St. Charles
04/2,1549,233,1,70,122,St. Charles
04/3,676,131,1,50,56,St. Charles
04/4,1091,243,1,171,25,St. Charles
04/5,190,26,1,17,3,St. Charles
05/1,1262,428,1,288,11,St. Charles
05/3,871,194,1,123,18,St. Charles
05/4,1438,350,1,186,61,St. Charles
05/5,1061,168,1,80,50,St. Charles
06/1,1472,361,1,138,140,St. Charles
06/2,790,221,1,81,74,St. Charles
06/2 A,857,242,1,75,91,St. Charles
06/3,595,120,1,58,23,St. Charles
06/4,502,92,1,62,24,St. Charles
06/6,986,231,1,94,48,St. Charles
07/1,252,62,1,27,12,St. Charles
07/2,810,173,1,74,60,St. Charles
07/2 A,692,150,1,64,55,St. Charles
07/3,1010,185,1,84,67,St. Charles
07/3 A,928,163,1,74,53,St. Charles
07/4,614,151,1,94,25,St. Charles
07/4 A,563,100,1,57,18,St. Charles
07/5,138,40,1,28,2,St. Charles
Early Voting,NA,NA,1,1257,770,St. Charles
01/1,1190,369,1,157,66,St. Helena
01/2,57,9,1,3,4,St. Helena
02/1,993,340,1,195,16,St. Helena
02/2,381,126,1,49,19,St. Helena
03/1,1378,375,1,179,53,St. Helena
03/2,133,49,1,35,10,St. Helena
04/1,1552,423,1,238,68,St. Helena
04/2,152,40,1,27,8,St. Helena
05/1,1401,269,1,164,49,St. Helena
06/1,903,311,1,127,111,St. Helena
06/2,398,120,1,42,56,St. Helena
Early Voting,NA,NA,1,475,217,St. Helena
00/01,344,116,1,90,7,St. James
00/02,1991,608,1,313,113,St. James
00/04,719,210,1,91,55,St. James
00/05,607,168,1,88,30,St. James
00/06,1051,370,1,144,80,St. James
00/07,537,201,1,150,2,St. James
00/08,539,146,1,77,43,St. James
00/09,1382,316,1,85,125,St. James
00/10,224,48,1,17,15,St. James
00/11,507,145,1,66,25,St. James
00/12,478,148,1,113,8,St. James
00/13,1035,420,1,276,11,St. James
00/14,481,220,1,131,6,St. James
00/15,718,326,1,153,12,St. James
00/16,1328,557,1,327,14,St. James
00/17,1039,303,1,131,64,St. James
00/18,1053,327,1,149,78,St. James
00/19,472,163,1,76,40,St. James
00/22,153,45,1,23,2,St. James
00/23,339,65,1,21,25,St. James
Early Voting,NA,NA,1,1133,437,St. James
01/01,123,25,1,11,14,St. John The Baptist
01/02,977,364,1,218,9,St. John The Baptist
01/03,1383,578,1,369,14,St. John The Baptist
01/04,862,231,1,152,16,St. John The Baptist
01/05,275,79,1,52,1,St. John The Baptist
01/06,237,26,1,18,5,St. John The Baptist
01/07,468,70,1,36,19,St. John The Baptist
02/01,763,163,1,88,41,St. John The Baptist
02/02,879,224,1,153,16,St. John The Baptist
02/03,767,194,1,112,18,St. John The Baptist
02/04,818,104,1,47,31,St. John The Baptist
02/05,965,218,1,145,3,St. John The Baptist
03/01,611,185,1,113,23,St. John The Baptist
03/02,1662,506,1,344,11,St. John The Baptist
03/03,490,112,1,52,29,St. John The Baptist
03/04,928,178,1,125,3,St. John The Baptist
03/07,455,111,1,70,3,St. John The Baptist
04/01,61,5,1,3,0,St. John The Baptist
04/02,1233,265,1,164,12,St. John The Baptist
04/03,1251,305,1,178,8,St. John The Baptist
04/04,1168,198,1,107,24,St. John The Baptist
04/05,75,10,1,6,1,St. John The Baptist
05/01,1491,409,1,269,13,St. John The Baptist
05/02,401,112,1,81,3,St. John The Baptist
05/03,345,76,1,17,29,St. John The Baptist
05/04,1797,391,1,186,47,St. John The Baptist
05/05,NA,NA,1,0,0,St. John The Baptist
06/01,1081,234,1,108,18,St. John The Baptist
06/02,24,1,1,1,0,St. John The Baptist
06/03,1391,345,1,236,11,St. John The Baptist
06/04,1345,381,1,253,8,St. John The Baptist
06/05,140,18,1,9,5,St. John The Baptist
07/01,1051,262,1,150,17,St. John The Baptist
07/02,1833,410,1,185,72,St. John The Baptist
07/03,773,199,1,101,18,St. John The Baptist
07/04,613,174,1,113,12,St. John The Baptist
Early Voting,NA,NA,1,1886,398,St. John The Baptist
00/01,212,45,1,29,9,St. Landry
00/01A,161,28,1,8,18,St. Landry
00/01B,150,37,1,22,11,St. Landry
00/01C,152,38,1,16,19,St. Landry
00/01D,151,28,1,8,8,St. Landry
00/02,540,109,1,59,23,St. Landry
00/02A,128,13,1,3,7,St. Landry
00/02B,268,82,1,54,1,St. Landry
00/02C,197,30,1,20,9,St. Landry
00/03,729,75,1,48,11,St. Landry
00/04,995,177,1,74,77,St. Landry
00/04A,81,12,1,6,3,St. Landry
00/04B,149,26,1,6,13,St. Landry
00/05,90,26,1,17,3,St. Landry
00/06,664,120,1,65,22,St. Landry
00/07,578,86,1,17,56,St. Landry
00/07A,382,61,1,31,22,St. Landry
00/08,767,128,1,62,31,St. Landry
00/09,1936,418,1,247,53,St. Landry
00/09A,81,11,1,3,0,St. Landry
00/10,774,126,1,65,29,St. Landry
00/10A,280,32,1,18,6,St. Landry
00/11,738,146,1,106,3,St. Landry
00/11B,383,62,1,38,1,St. Landry
00/12,999,153,1,108,4,St. Landry
00/13,641,94,1,30,22,St. Landry
00/13A,152,22,1,5,12,St. Landry
00/14,573,71,1,20,33,St. Landry
00/14A,447,87,1,39,31,St. Landry
00/14B,787,169,1,90,21,St. Landry
00/15,1169,147,1,75,55,St. Landry
00/16,711,81,1,19,49,St. Landry
00/16A,286,40,1,9,22,St. Landry
00/17,653,59,1,23,27,St. Landry
00/18,1434,287,1,154,49,St. Landry
00/18A,152,27,1,14,5,St. Landry
00/18B,358,61,1,30,18,St. Landry
00/19,387,54,1,42,1,St. Landry
00/19A,384,52,1,34,6,St. Landry
00/20,686,120,1,70,7,St. Landry
00/20B,655,133,1,62,9,St. Landry
00/21,549,107,1,59,3,St. Landry
00/21A,148,18,1,11,1,St. Landry
00/22,1101,162,1,97,13,St. Landry
00/22B,154,23,1,18,0,St. Landry
00/23,893,130,1,89,5,St. Landry
00/23A,802,148,1,114,0,St. Landry
00/24,1390,263,1,128,38,St. Landry
00/24B,739,177,1,90,37,St. Landry
00/25,1398,200,1,110,8,St. Landry
00/26,819,145,1,87,14,St. Landry
00/26A,288,59,1,38,4,St. Landry
00/27,986,233,1,127,33,St. Landry
00/28,983,192,1,70,61,St. Landry
00/29,1167,203,1,103,56,St. Landry
00/29A,73,15,1,6,3,St. Landry
00/30,496,78,1,22,40,St. Landry
00/30A,869,148,1,62,54,St. Landry
00/30B,401,30,1,13,8,St. Landry
00/31,784,142,1,80,38,St. Landry
00/32,1102,133,1,64,52,St. Landry
00/32A,164,34,1,23,5,St. Landry
00/33,1240,203,1,112,54,St. Landry
00/33A,222,60,1,26,26,St. Landry
00/34,494,67,1,31,25,St. Landry
00/34A,724,125,1,40,45,St. Landry
00/35,2013,375,1,210,76,St. Landry
00/36,664,160,1,122,16,St. Landry
00/37,493,88,1,28,41,St. Landry
00/37A,519,108,1,50,23,St. Landry
00/38,550,72,1,39,24,St. Landry
00/39,1101,146,1,44,80,St. Landry
00/39A,98,10,1,2,7,St. Landry
00/40,605,94,1,40,47,St. Landry
00/41,962,113,1,50,40,St. Landry
00/41A,159,36,1,19,6,St. Landry
00/42,318,53,1,23,29,St. Landry
00/43,949,87,1,37,36,St. Landry
00/44,607,95,1,20,37,St. Landry
00/44A,153,26,1,14,2,St. Landry
00/44B,416,70,1,35,17,St. Landry
00/45,760,91,1,16,46,St. Landry
00/46,692,72,1,22,18,St. Landry
00/47,888,120,1,25,32,St. Landry
00/48,647,76,1,29,13,St. Landry
00/49,955,144,1,61,20,St. Landry
00/50,422,67,1,34,2,St. Landry
00/50A,134,10,1,4,3,St. Landry
00/51,824,120,1,54,8,St. Landry
00/51A,191,17,1,8,4,St. Landry
00/52,1050,196,1,46,65,St. Landry
Early Voting,NA,NA,1,1486,848,St. Landry
00/01,154,22,1,5,8,St. Martin
00/02,779,123,1,25,46,St. Martin
00/03,2143,383,1,129,99,St. Martin
00/04,288,60,1,15,25,St. Martin
00/05,114,25,1,2,14,St. Martin
00/06,369,55,1,9,21,St. Martin
00/07,177,24,1,13,4,St. Martin
00/08,466,48,1,9,33,St. Martin
00/09,1328,236,1,78,72,St. Martin
00/10,1212,290,1,186,12,St. Martin
00/11,531,157,1,76,18,St. Martin
00/12,1796,448,1,220,83,St. Martin
00/13,146,35,1,22,3,St. Martin
00/14,446,110,1,27,40,St. Martin
00/15,872,218,1,104,22,St. Martin
00/16,121,31,1,10,10,St. Martin
00/17,996,183,1,37,104,St. Martin
00/18,945,154,1,72,42,St. Martin
00/19,226,54,1,24,19,St. Martin
00/20,787,104,1,34,40,St. Martin
00/21,967,153,1,37,73,St. Martin
00/22,612,95,1,12,46,St. Martin
00/23,578,135,1,78,22,St. Martin
00/24,2176,335,1,191,44,St. Martin
00/25,346,72,1,16,28,St. Martin
00/26,495,98,1,33,26,St. Martin
00/27,229,48,1,31,6,St. Martin
00/28,2172,383,1,126,126,St. Martin
00/29,1723,243,1,92,64,St. Martin
00/30,441,83,1,28,33,St. Martin
00/31,449,58,1,11,40,St. Martin
00/32,83,7,1,1,5,St. Martin
00/33,1244,210,1,107,61,St. Martin
00/34,1169,187,1,71,60,St. Martin
00/35,1641,223,1,73,91,St. Martin
00/36,305,31,1,8,9,St. Martin
00/37,1234,207,1,72,67,St. Martin
00/38,977,87,1,21,49,St. Martin
00/39,880,152,1,32,78,St. Martin
00/40,937,123,1,61,37,St. Martin
00/41,976,130,1,42,67,St. Martin
00/42,1427,156,1,75,47,St. Martin
00/43,555,70,1,29,26,St. Martin
Early Voting,NA,NA,1,860,969,St. Martin
00/01,69,18,1,3,13,St. Mary
00/02,428,102,1,70,12,St. Mary
00/03,533,134,1,95,12,St. Mary
00/04,369,92,1,34,35,St. Mary
00/05,652,148,1,114,14,St. Mary
00/06,758,153,1,78,44,St. Mary
00/06A,529,106,1,39,48,St. Mary
00/07,888,272,1,194,21,St. Mary
00/08,402,125,1,105,2,St. Mary
00/09,468,112,1,64,21,St. Mary
00/10,823,275,1,149,39,St. Mary
00/11,490,144,1,59,30,St. Mary
00/12,452,125,1,81,10,St. Mary
00/13,622,157,1,90,21,St. Mary
00/14,839,352,1,96,74,St. Mary
00/15,521,159,1,81,31,St. Mary
00/16,519,146,1,106,3,St. Mary
00/17,563,196,1,134,19,St. Mary
00/18,578,202,1,132,2,St. Mary
00/19,860,349,1,116,118,St. Mary
00/20,398,138,1,107,14,St. Mary
00/21,614,126,1,45,48,St. Mary
00/22,1165,247,1,104,91,St. Mary
00/23,572,123,1,66,31,St. Mary
00/24,831,160,1,84,41,St. Mary
00/25,941,270,1,191,23,St. Mary
00/26,988,230,1,141,45,St. Mary
00/27,630,134,1,70,36,St. Mary
00/28,702,106,1,44,47,St. Mary
00/29,960,135,1,45,60,St. Mary
00/30,695,88,1,24,41,St. Mary
00/31,860,186,1,63,73,St. Mary
00/32,738,141,1,57,64,St. Mary
00/33,809,142,1,51,64,St. Mary
00/34,576,53,1,34,11,St. Mary
00/35,735,127,1,81,22,St. Mary
00/36,674,135,1,47,50,St. Mary
00/37,1016,198,1,67,61,St. Mary
00/38,758,139,1,75,27,St. Mary
00/39,1032,203,1,91,56,St. Mary
00/40,753,172,1,56,42,St. Mary
00/41,778,147,1,51,44,St. Mary
00/42,536,153,1,76,8,St. Mary
00/43,536,68,1,31,16,St. Mary
00/44,206,70,1,46,3,St. Mary
00/45,716,78,1,42,28,St. Mary
Early Voting,NA,NA,1,1049,761,St. Mary
00/101,1494,341,1,110,137,St. Tammany
00/102,1753,299,1,88,120,St. Tammany
00/103,1587,369,1,68,154,St. Tammany
00/104,713,160,1,44,52,St. Tammany
00/105,999,215,1,64,62,St. Tammany
00/106,1044,139,1,58,43,St. Tammany
00/106A,1374,189,1,81,59,St. Tammany
00/107,1524,335,1,100,112,St. Tammany
00/108,944,176,1,55,67,St. Tammany
00/110,1901,448,1,81,116,St. Tammany
00/111,1679,307,1,119,105,St. Tammany
00/112,1488,304,1,111,97,St. Tammany
00/113,863,152,1,29,21,St. Tammany
00/114,1522,232,1,82,71,St. Tammany
00/115,1407,399,1,71,128,St. Tammany
00/116,933,189,1,61,66,St. Tammany
00/118,1467,294,1,72,94,St. Tammany
00/201,1132,241,1,82,84,St. Tammany
00/202,1179,298,1,100,104,St. Tammany
00/203,1898,454,1,108,196,St. Tammany
00/204,1115,307,1,65,154,St. Tammany
00/205,1405,274,1,76,125,St. Tammany
00/206,463,108,1,21,54,St. Tammany
00/207,734,190,1,49,73,St. Tammany
00/301,1346,299,1,68,119,St. Tammany
00/302,1430,356,1,60,103,St. Tammany
00/303,2063,484,1,86,142,St. Tammany
00/304,1659,383,1,145,82,St. Tammany
00/305,1168,257,1,97,67,St. Tammany
00/306,973,200,1,43,84,St. Tammany
00/307,1663,263,1,88,76,St. Tammany
00/308,1092,260,1,48,88,St. Tammany
00/309,976,160,1,76,39,St. Tammany
00/310,2059,448,1,133,146,St. Tammany
00/312,1315,270,1,61,59,St. Tammany
00/312A,652,103,1,29,27,St. Tammany
00/313,1218,186,1,55,39,St. Tammany
00/314,1880,348,1,135,94,St. Tammany
00/401,1317,259,1,109,76,St. Tammany
00/402,1075,251,1,68,95,St. Tammany
00/403,1442,291,1,91,88,St. Tammany
00/404,977,222,1,45,72,St. Tammany
00/405,1654,381,1,105,116,St. Tammany
00/406,947,207,1,54,59,St. Tammany
00/407,1095,325,1,102,126,St. Tammany
00/408,1880,359,1,115,133,St. Tammany
00/409,1149,247,1,101,81,St. Tammany
00/410,1380,354,1,122,120,St. Tammany
00/411,1326,254,1,75,75,St. Tammany
00/412,1350,261,1,73,118,St. Tammany
00/413,1484,423,1,75,160,St. Tammany
00/414,1350,323,1,81,111,St. Tammany
00/415,658,201,1,65,65,St. Tammany
00/416,830,174,1,64,58,St. Tammany
00/417,1151,247,1,65,86,St. Tammany
00/418,1028,282,1,90,93,St. Tammany
00/419,984,284,1,63,108,St. Tammany
00/420,1136,237,1,74,80,St. Tammany
00/421,789,170,1,60,51,St. Tammany
00/422,1308,322,1,107,133,St. Tammany
00/426,818,164,1,38,41,St. Tammany
00/427,811,165,1,45,69,St. Tammany
00/429,874,162,1,41,46,St. Tammany
00/430,799,170,1,74,50,St. Tammany
00/501,524,87,1,44,33,St. Tammany
00/502,1435,387,1,95,140,St. Tammany
00/503,1016,222,1,72,113,St. Tammany
00/504,1093,293,1,69,110,St. Tammany
00/505,1382,322,1,99,124,St. Tammany
00/602,972,190,1,52,94,St. Tammany
00/603,1218,239,1,64,102,St. Tammany
00/604,1334,287,1,105,131,St. Tammany
00/605,552,121,1,33,62,St. Tammany
00/606,558,119,1,44,57,St. Tammany
00/609,53,9,1,2,6,St. Tammany
00/701,1240,322,1,143,98,St. Tammany
00/702,1107,291,1,140,72,St. Tammany
00/703,830,248,1,126,70,St. Tammany
00/704,1054,252,1,82,108,St. Tammany
00/705,650,116,1,35,31,St. Tammany
00/706,1515,398,1,105,120,St. Tammany
00/801,1463,362,1,100,126,St. Tammany
00/802,921,170,1,87,38,St. Tammany
00/802A,1253,287,1,127,77,St. Tammany
00/803,1653,377,1,156,103,St. Tammany
00/804,1557,304,1,100,119,St. Tammany
00/805,1331,270,1,91,91,St. Tammany
00/806,1442,315,1,131,70,St. Tammany
00/807,1129,271,1,74,98,St. Tammany
00/808,662,172,1,48,66,St. Tammany
00/809,926,195,1,97,25,St. Tammany
00/810,1309,339,1,113,144,St. Tammany
00/811,1544,327,1,136,90,St. Tammany
00/812,1283,348,1,99,114,St. Tammany
00/813,358,62,1,19,20,St. Tammany
00/814,1427,388,1,225,12,St. Tammany
00/815,607,141,1,32,50,St. Tammany
00/815A,212,19,1,12,4,St. Tammany
00/816,1050,278,1,100,95,St. Tammany
00/817,1717,474,1,141,144,St. Tammany
00/818,929,257,1,157,16,St. Tammany
00/901,1225,232,1,79,54,St. Tammany
00/902,611,67,1,29,15,St. Tammany
00/903,1471,235,1,60,107,St. Tammany
00/903A,93,11,1,7,2,St. Tammany
00/904,1570,363,1,181,56,St. Tammany
00/905,1583,240,1,108,55,St. Tammany
00/906,607,139,1,44,42,St. Tammany
00/907,429,90,1,37,22,St. Tammany
00/909,779,136,1,41,30,St. Tammany
00/909A,3068,788,1,540,40,St. Tammany
00/910,1926,346,1,85,110,St. Tammany
00/911,1572,274,1,64,91,St. Tammany
00/913,1709,486,1,322,76,St. Tammany
00/914,799,141,1,89,23,St. Tammany
00/915,1668,379,1,178,101,St. Tammany
00/916,441,91,1,35,21,St. Tammany
00/917,469,128,1,38,39,St. Tammany
00/918,655,131,1,34,32,St. Tammany
00/921,2094,499,1,187,89,St. Tammany
00/922,509,94,1,49,4,St. Tammany
00/A01,1139,239,1,86,66,St. Tammany
00/A02,1255,385,1,149,76,St. Tammany
00/A02A,542,92,1,28,32,St. Tammany
00/A03,1386,221,1,69,62,St. Tammany
00/A04,622,154,1,64,29,St. Tammany
00/C01,876,268,1,79,83,St. Tammany
00/C02,713,224,1,35,78,St. Tammany
00/C03,1331,361,1,93,76,St. Tammany
00/C04,1567,510,1,118,122,St. Tammany
00/C06,970,240,1,99,45,St. Tammany
00/C07,364,106,1,51,11,St. Tammany
00/C08,650,190,1,62,41,St. Tammany
00/C09,1509,428,1,133,103,St. Tammany
00/C11,1381,247,1,78,84,St. Tammany
00/F01,960,228,1,91,94,St. Tammany
00/M01,706,191,1,72,47,St. Tammany
00/M02,1702,456,1,170,154,St. Tammany
00/M04,1730,436,1,165,127,St. Tammany
00/M06,1071,199,1,62,67,St. Tammany
00/M07,1190,323,1,127,85,St. Tammany
00/M08,1136,255,1,69,78,St. Tammany
00/M09,370,96,1,26,33,St. Tammany
00/M09A,564,108,1,47,34,St. Tammany
00/M10,1252,232,1,88,90,St. Tammany
00/M11,1243,289,1,87,98,St. Tammany
00/M12,860,174,1,43,80,St. Tammany
00/MD1,1095,238,1,85,84,St. Tammany
00/P01,1638,325,1,114,138,St. Tammany
00/S01,1187,350,1,119,136,St. Tammany
00/S02,747,200,1,61,33,St. Tammany
00/S03,1049,213,1,78,65,St. Tammany
00/S04,827,185,1,74,70,St. Tammany
00/S05,1408,360,1,140,92,St. Tammany
00/S06,1268,279,1,108,65,St. Tammany
00/S07,722,167,1,93,22,St. Tammany
00/S08,1074,267,1,103,76,St. Tammany
00/S09,595,191,1,66,80,St. Tammany
00/S10,1251,350,1,133,84,St. Tammany
00/S11,903,219,1,94,43,St. Tammany
00/S13,527,117,1,41,34,St. Tammany
00/S15,1013,200,1,107,37,St. Tammany
00/S16,1599,297,1,147,57,St. Tammany
00/S17,1126,233,1,109,52,St. Tammany
00/S18,1345,310,1,115,66,St. Tammany
00/S19,824,108,1,57,10,St. Tammany
00/S21,1091,206,1,108,22,St. Tammany
00/S22,538,77,1,39,7,St. Tammany
00/S23,327,78,1,26,22,St. Tammany
00/S24,1170,255,1,160,20,St. Tammany
Early Voting,NA,NA,1,7051,7642,St. Tammany
00/002,1473,387,1,278,40,Tangipahoa
00/006,430,165,1,104,16,Tangipahoa
00/011,634,150,1,87,23,Tangipahoa
00/015,620,151,1,53,22,Tangipahoa
00/016,730,239,1,52,53,Tangipahoa
00/017,1616,351,1,202,27,Tangipahoa
00/028,835,236,1,112,57,Tangipahoa
00/033,387,94,1,31,46,Tangipahoa
00/040A,1121,245,1,114,69,Tangipahoa
00/041,1147,389,1,116,112,Tangipahoa
00/042,1595,360,1,160,60,Tangipahoa
00/043,1497,302,1,195,20,Tangipahoa
00/044,1661,448,1,127,140,Tangipahoa
00/045A,1054,175,1,107,12,Tangipahoa
00/045B,629,177,1,55,34,Tangipahoa
00/046,1241,190,1,134,6,Tangipahoa
00/047,1079,205,1,130,14,Tangipahoa
00/049,1043,272,1,163,47,Tangipahoa
00/070,1457,385,1,126,108,Tangipahoa
00/070A,724,171,1,58,34,Tangipahoa
00/071,1089,307,1,134,72,Tangipahoa
00/072,429,98,1,50,30,Tangipahoa
00/072A,1740,369,1,155,109,Tangipahoa
00/073,1525,324,1,141,93,Tangipahoa
00/074,1181,287,1,117,89,Tangipahoa
00/101,659,164,1,87,51,Tangipahoa
00/102,1099,266,1,116,93,Tangipahoa
00/104,1130,277,1,126,85,Tangipahoa
00/106,709,166,1,64,45,Tangipahoa
00/106A,855,213,1,43,68,Tangipahoa
00/107,652,135,1,69,13,Tangipahoa
00/108,828,180,1,88,60,Tangipahoa
00/109,1003,252,1,123,42,Tangipahoa
00/110,1215,256,1,84,97,Tangipahoa
00/111A,993,199,1,122,26,Tangipahoa
00/112,1269,270,1,90,84,Tangipahoa
00/114,1085,278,1,62,89,Tangipahoa
00/115B,449,123,1,79,4,Tangipahoa
00/116,858,185,1,65,92,Tangipahoa
00/117,1034,243,1,101,84,Tangipahoa
00/118,1392,360,1,144,119,Tangipahoa
00/118A,785,190,1,63,70,Tangipahoa
00/119,675,183,1,81,64,Tangipahoa
00/120,1899,312,1,95,120,Tangipahoa
00/120A,1774,379,1,113,106,Tangipahoa
00/120B,692,178,1,80,53,Tangipahoa
00/121,431,88,1,32,28,Tangipahoa
00/121A,1558,260,1,100,73,Tangipahoa
00/122A,929,178,1,62,81,Tangipahoa
00/122B,1545,224,1,88,91,Tangipahoa
00/122C,1815,353,1,157,120,Tangipahoa
00/123,1420,297,1,133,79,Tangipahoa
00/124,1507,300,1,107,151,Tangipahoa
00/125,1530,303,1,138,55,Tangipahoa
00/127,1157,208,1,87,49,Tangipahoa
00/129A,542,133,1,74,23,Tangipahoa
00/133,1053,233,1,107,64,Tangipahoa
00/133A,938,148,1,65,47,Tangipahoa
00/137,1446,289,1,68,122,Tangipahoa
00/137A,1155,288,1,82,105,Tangipahoa
00/137B,1106,203,1,79,31,Tangipahoa
00/137C,1582,445,1,120,191,Tangipahoa
00/137D,1116,312,1,83,143,Tangipahoa
00/139,774,174,1,34,24,Tangipahoa
00/141,824,186,1,79,45,Tangipahoa
00/141A,919,213,1,73,44,Tangipahoa
00/143,1252,316,1,136,78,Tangipahoa
00/143A,1261,273,1,98,85,Tangipahoa
00/145,1934,355,1,147,126,Tangipahoa
00/147,1134,209,1,75,69,Tangipahoa
00/149,615,164,1,53,73,Tangipahoa
00/149A,1622,450,1,114,183,Tangipahoa
00/151,1706,368,1,92,173,Tangipahoa
Early Voting,NA,NA,1,2298,3066,Tangipahoa
00/01,206,27,1,12,7,Tensas
00/04,474,94,1,45,6,Tensas
00/05,160,31,1,18,0,Tensas
00/07,113,10,1,1,3,Tensas
