precinct,qualified_voters,count_voted,reported,no,yes,parish
00/40,605,94,1,41,46,St. Landry
00/41,962,113,1,44,45,St. Landry
00/41A,159,36,1,16,9,St. Landry
00/42,318,53,1,20,32,St. Landry
00/43,949,87,1,35,38,St. Landry
00/44,607,95,1,20,35,St. Landry
00/44A,153,26,1,13,3,St. Landry
00/44B,416,70,1,36,18,St. Landry
00/45,760,91,1,19,42,St. Landry
00/46,692,72,1,24,16,St. Landry
00/47,888,120,1,21,35,St. Landry
00/48,647,76,1,33,11,St. Landry
00/49,955,144,1,61,20,St. Landry
00/50,422,67,1,32,3,St. Landry
00/50A,134,10,1,6,1,St. Landry
00/51,824,120,1,54,7,St. Landry
00/51A,191,17,1,8,4,St. Landry
00/52,1050,196,1,43,67,St. Landry
Early Voting,NA,NA,1,1403,969,St. Landry
00/01,154,22,1,3,10,St. Martin
00/02,779,123,1,27,44,St. Martin
00/03,2143,383,1,123,105,St. Martin
00/04,288,60,1,13,27,St. Martin
00/05,114,25,1,2,15,St. Martin
00/06,369,55,1,11,19,St. Martin
00/07,177,24,1,12,4,St. Martin
00/08,466,48,1,8,34,St. Martin
00/09,1328,236,1,77,73,St. Martin
00/10,1212,290,1,184,14,St. Martin
00/11,531,157,1,77,17,St. Martin
00/12,1796,448,1,213,89,St. Martin
00/13,146,35,1,22,3,St. Martin
00/14,446,110,1,23,44,St. Martin
00/15,872,218,1,97,29,St. Martin
00/16,121,31,1,7,12,St. Martin
00/17,996,183,1,37,104,St. Martin
00/18,945,154,1,67,48,St. Martin
00/19,226,54,1,22,20,St. Martin
00/20,787,104,1,32,42,St. Martin
00/21,967,153,1,44,66,St. Martin
00/22,612,95,1,10,47,St. Martin
00/23,578,135,1,79,21,St. Martin
00/24,2176,335,1,193,42,St. Martin
00/25,346,72,1,18,26,St. Martin
00/26,495,98,1,32,27,St. Martin
00/27,229,48,1,32,5,St. Martin
00/28,2172,383,1,120,132,St. Martin
00/29,1723,243,1,96,61,St. Martin
00/30,441,83,1,30,30,St. Martin
00/31,449,58,1,14,36,St. Martin
00/32,83,7,1,1,5,St. Martin
00/33,1244,210,1,111,57,St. Martin
00/34,1169,187,1,70,61,St. Martin
00/35,1641,223,1,67,97,St. Martin
00/36,305,31,1,10,7,St. Martin
00/37,1234,207,1,68,71,St. Martin
00/38,977,87,1,21,49,St. Martin
00/39,880,152,1,32,77,St. Martin
00/40,937,123,1,60,37,St. Martin
00/41,976,130,1,42,67,St. Martin
00/42,1427,156,1,76,45,St. Martin
00/43,555,70,1,27,28,St. Martin
Early Voting,NA,NA,1,780,1068,St. Martin
00/01,69,18,1,3,13,St. Mary
00/02,428,102,1,70,12,St. Mary
00/03,533,134,1,96,12,St. Mary
00/04,369,92,1,39,30,St. Mary
00/05,652,148,1,112,16,St. Mary
00/06,758,153,1,74,48,St. Mary
00/06A,529,106,1,45,43,St. Mary
00/07,888,272,1,195,21,St. Mary
00/08,402,125,1,108,1,St. Mary
00/09,468,112,1,60,26,St. Mary
00/10,823,275,1,147,41,St. Mary
00/11,490,144,1,60,28,St. Mary
00/12,452,125,1,82,9,St. Mary
00/13,622,157,1,89,19,St. Mary
00/14,839,352,1,96,73,St. Mary
00/15,521,159,1,80,32,St. Mary
00/16,519,146,1,107,2,St. Mary
00/17,563,196,1,135,17,St. Mary
00/18,578,202,1,133,3,St. Mary
00/19,860,349,1,107,127,St. Mary
00/20,398,138,1,113,9,St. Mary
00/21,614,126,1,57,39,St. Mary
00/22,1165,247,1,103,93,St. Mary
00/23,572,123,1,61,36,St. Mary
00/24,831,160,1,79,46,St. Mary
00/25,941,270,1,192,23,St. Mary
00/26,988,230,1,139,46,St. Mary
00/27,630,134,1,71,34,St. Mary
00/28,702,106,1,46,45,St. Mary
00/29,960,135,1,44,61,St. Mary
00/30,695,88,1,25,40,St. Mary
00/31,860,186,1,64,71,St. Mary
00/32,738,141,1,55,65,St. Mary
00/33,809,142,1,48,67,St. Mary
00/34,576,53,1,35,10,St. Mary
00/35,735,127,1,78,23,St. Mary
00/36,674,135,1,41,56,St. Mary
00/37,1016,198,1,66,63,St. Mary
00/38,758,139,1,71,31,St. Mary
00/39,1032,203,1,88,57,St. Mary
00/40,753,172,1,57,41,St. Mary
00/41,778,147,1,45,50,St. Mary
00/42,536,153,1,75,9,St. Mary
00/43,536,68,1,29,18,St. Mary
00/44,206,70,1,45,4,St. Mary
00/45,716,78,1,42,28,St. Mary
Early Voting,NA,NA,1,1038,778,St. Mary
00/101,1494,341,1,101,148,St. Tammany
00/102,1753,299,1,85,122,St. Tammany
00/103,1587,369,1,74,148,St. Tammany
00/104,713,160,1,42,54,St. Tammany
00/105,999,215,1,64,61,St. Tammany
00/106,1044,139,1,57,45,St. Tammany
00/106A,1374,189,1,70,68,St. Tammany
00/107,1524,335,1,100,112,St. Tammany
00/108,944,176,1,53,69,St. Tammany
00/110,1901,448,1,75,123,St. Tammany
00/111,1679,307,1,108,118,St. Tammany
00/112,1488,304,1,104,106,St. Tammany
00/113,863,152,1,27,24,St. Tammany
00/114,1522,232,1,80,73,St. Tammany
00/115,1407,399,1,69,126,St. Tammany
00/116,933,189,1,59,64,St. Tammany
00/118,1467,294,1,63,102,St. Tammany
00/201,1132,241,1,84,82,St. Tammany
00/202,1179,298,1,99,105,St. Tammany
00/203,1898,454,1,99,207,St. Tammany
00/204,1115,307,1,58,162,St. Tammany
00/205,1405,274,1,81,121,St. Tammany
00/206,463,108,1,19,56,St. Tammany
00/207,734,190,1,52,70,St. Tammany
00/301,1346,299,1,71,114,St. Tammany
00/302,1430,356,1,59,104,St. Tammany
00/303,2063,484,1,96,133,St. Tammany
00/304,1659,383,1,138,93,St. Tammany
00/305,1168,257,1,87,78,St. Tammany
00/306,973,200,1,40,87,St. Tammany
00/307,1663,263,1,86,78,St. Tammany
00/308,1092,260,1,55,82,St. Tammany
00/309,976,160,1,68,46,St. Tammany
00/310,2059,448,1,122,151,St. Tammany
00/312,1315,270,1,56,65,St. Tammany
00/312A,652,103,1,28,28,St. Tammany
00/313,1218,186,1,51,42,St. Tammany
00/314,1880,348,1,131,98,St. Tammany
00/401,1317,259,1,105,78,St. Tammany
00/402,1075,251,1,71,90,St. Tammany
00/403,1442,291,1,95,84,St. Tammany
00/404,977,222,1,47,72,St. Tammany
00/405,1654,381,1,105,113,St. Tammany
00/406,947,207,1,58,54,St. Tammany
00/407,1095,325,1,95,131,St. Tammany
00/408,1880,359,1,117,128,St. Tammany
00/409,1149,247,1,95,86,St. Tammany
00/410,1380,354,1,133,108,St. Tammany
00/411,1326,254,1,68,81,St. Tammany
00/412,1350,261,1,61,129,St. Tammany
00/413,1484,423,1,68,166,St. Tammany
00/414,1350,323,1,78,115,St. Tammany
00/415,658,201,1,59,71,St. Tammany
00/416,830,174,1,55,67,St. Tammany
00/417,1151,247,1,66,86,St. Tammany
00/418,1028,282,1,88,96,St. Tammany
00/419,984,284,1,60,111,St. Tammany
00/420,1136,237,1,72,82,St. Tammany
00/421,789,170,1,61,50,St. Tammany
00/422,1308,322,1,107,134,St. Tammany
00/426,818,164,1,36,43,St. Tammany
00/427,811,165,1,47,67,St. Tammany
00/429,874,162,1,46,41,St. Tammany
00/430,799,170,1,66,58,St. Tammany
00/501,524,87,1,39,40,St. Tammany
00/502,1435,387,1,95,138,St. Tammany
00/503,1016,222,1,74,111,St. Tammany
00/504,1093,293,1,57,123,St. Tammany
00/505,1382,322,1,98,126,St. Tammany
00/602,972,190,1,54,92,St. Tammany
00/603,1218,239,1,77,89,St. Tammany
00/604,1334,287,1,108,129,St. Tammany
00/605,552,121,1,39,56,St. Tammany
00/606,558,119,1,50,51,St. Tammany
00/609,53,9,1,4,4,St. Tammany
00/701,1240,322,1,143,97,St. Tammany
00/702,1107,291,1,143,73,St. Tammany
00/703,830,248,1,129,69,St. Tammany
00/704,1054,252,1,82,107,St. Tammany
00/705,650,116,1,31,37,St. Tammany
00/706,1515,398,1,104,124,St. Tammany
00/801,1463,362,1,84,141,St. Tammany
00/802,921,170,1,84,38,St. Tammany
00/802A,1253,287,1,116,88,St. Tammany
00/803,1653,377,1,156,104,St. Tammany
00/804,1557,304,1,105,115,St. Tammany
00/805,1331,270,1,74,109,St. Tammany
00/806,1442,315,1,133,68,St. Tammany
00/807,1129,271,1,74,98,St. Tammany
00/808,662,172,1,52,61,St. Tammany
00/809,926,195,1,96,26,St. Tammany
00/810,1309,339,1,121,136,St. Tammany
00/811,1544,327,1,129,96,St. Tammany
00/812,1283,348,1,109,103,St. Tammany
00/813,358,62,1,19,20,St. Tammany
00/814,1427,388,1,218,20,St. Tammany
00/815,607,141,1,42,41,St. Tammany
00/815A,212,19,1,11,5,St. Tammany
00/816,1050,278,1,92,103,St. Tammany
00/817,1717,474,1,122,164,St. Tammany
00/818,929,257,1,159,12,St. Tammany
00/901,1225,232,1,85,47,St. Tammany
00/902,611,67,1,32,12,St. Tammany
00/903,1471,235,1,67,99,St. Tammany
00/903A,93,11,1,7,2,St. Tammany
00/904,1570,363,1,170,65,St. Tammany
00/905,1583,240,1,103,61,St. Tammany
00/906,607,139,1,47,37,St. Tammany
00/907,429,90,1,40,19,St. Tammany
00/909,779,136,1,39,32,St. Tammany
00/909A,3068,788,1,542,39,St. Tammany
00/910,1926,346,1,84,112,St. Tammany
00/911,1572,274,1,60,94,St. Tammany
00/913,1709,486,1,314,86,St. Tammany
00/914,799,141,1,94,18,St. Tammany
00/915,1668,379,1,178,103,St. Tammany
00/916,441,91,1,36,20,St. Tammany
00/917,469,128,1,42,34,St. Tammany
00/918,655,131,1,34,32,St. Tammany
00/921,2094,499,1,178,96,St. Tammany
00/922,509,94,1,47,6,St. Tammany
00/A01,1139,239,1,68,84,St. Tammany
00/A02,1255,385,1,144,85,St. Tammany
00/A02A,542,92,1,35,26,St. Tammany
00/A03,1386,221,1,68,64,St. Tammany
00/A04,622,154,1,53,40,St. Tammany
00/C01,876,268,1,75,88,St. Tammany
00/C02,713,224,1,32,80,St. Tammany
00/C03,1331,361,1,93,77,St. Tammany
00/C04,1567,510,1,107,135,St. Tammany
00/C06,970,240,1,95,49,St. Tammany
00/C07,364,106,1,50,14,St. Tammany
00/C08,650,190,1,55,49,St. Tammany
00/C09,1509,428,1,121,115,St. Tammany
00/C11,1381,247,1,76,86,St. Tammany
00/F01,960,228,1,91,92,St. Tammany
00/M01,706,191,1,65,54,St. Tammany
00/M02,1702,456,1,164,161,St. Tammany
00/M04,1730,436,1,154,138,St. Tammany
00/M06,1071,199,1,58,69,St. Tammany
00/M07,1190,323,1,121,90,St. Tammany
00/M08,1136,255,1,70,76,St. Tammany
00/M09,370,96,1,23,35,St. Tammany
00/M09A,564,108,1,46,35,St. Tammany
00/M10,1252,232,1,86,91,St. Tammany
00/M11,1243,289,1,86,99,St. Tammany
00/M12,860,174,1,40,83,St. Tammany
00/MD1,1095,238,1,75,93,St. Tammany
00/P01,1638,325,1,122,130,St. Tammany
00/S01,1187,350,1,123,131,St. Tammany
00/S02,747,200,1,62,34,St. Tammany
00/S03,1049,213,1,78,64,St. Tammany
00/S04,827,185,1,74,73,St. Tammany
00/S05,1408,360,1,136,95,St. Tammany
00/S06,1268,279,1,101,73,St. Tammany
00/S07,722,167,1,94,23,St. Tammany
00/S08,1074,267,1,102,79,St. Tammany
00/S09,595,191,1,67,79,St. Tammany
00/S10,1251,350,1,124,93,St. Tammany
00/S11,903,219,1,89,51,St. Tammany
00/S13,527,117,1,37,39,St. Tammany
00/S15,1013,200,1,106,38,St. Tammany
00/S16,1599,297,1,139,66,St. Tammany
00/S17,1126,233,1,104,59,St. Tammany
00/S18,1345,310,1,118,64,St. Tammany
00/S19,824,108,1,61,7,St. Tammany
00/S21,1091,206,1,106,23,St. Tammany
00/S22,538,77,1,39,7,St. Tammany
00/S23,327,78,1,29,19,St. Tammany
00/S24,1170,255,1,155,27,St. Tammany
Early Voting,NA,NA,1,6772,8100,St. Tammany
00/002,1473,387,1,280,37,Tangipahoa
00/006,430,165,1,94,21,Tangipahoa
00/011,634,150,1,89,26,Tangipahoa
00/015,620,151,1,49,24,Tangipahoa
00/016,730,239,1,48,58,Tangipahoa
00/017,1616,351,1,205,25,Tangipahoa
00/028,835,236,1,116,50,Tangipahoa
00/033,387,94,1,39,36,Tangipahoa
00/040A,1121,245,1,108,77,Tangipahoa
00/041,1147,389,1,124,103,Tangipahoa
00/042,1595,360,1,161,62,Tangipahoa
00/043,1497,302,1,194,21,Tangipahoa
00/044,1661,448,1,123,144,Tangipahoa
00/045A,1054,175,1,104,18,Tangipahoa
00/045B,629,177,1,61,34,Tangipahoa
00/046,1241,190,1,131,10,Tangipahoa
00/047,1079,205,1,130,16,Tangipahoa
00/049,1043,272,1,167,43,Tangipahoa
00/070,1457,385,1,117,118,Tangipahoa
00/070A,724,171,1,63,29,Tangipahoa
00/071,1089,307,1,117,90,Tangipahoa
00/072,429,98,1,50,32,Tangipahoa
00/072A,1740,369,1,151,110,Tangipahoa
00/073,1525,324,1,144,90,Tangipahoa
00/074,1181,287,1,101,98,Tangipahoa
00/101,659,164,1,88,52,Tangipahoa
00/102,1099,266,1,114,95,Tangipahoa
00/104,1130,277,1,124,87,Tangipahoa
00/106,709,166,1,63,47,Tangipahoa
00/106A,855,213,1,54,57,Tangipahoa
00/107,652,135,1,66,16,Tangipahoa
00/108,828,180,1,86,62,Tangipahoa
00/109,1003,252,1,123,41,Tangipahoa
00/110,1215,256,1,82,98,Tangipahoa
00/111A,993,199,1,116,29,Tangipahoa
00/112,1269,270,1,83,92,Tangipahoa
00/114,1085,278,1,56,97,Tangipahoa
00/115B,449,123,1,79,4,Tangipahoa
00/116,858,185,1,66,91,Tangipahoa
00/117,1034,243,1,99,86,Tangipahoa
00/118,1392,360,1,140,124,Tangipahoa
00/118A,785,190,1,61,76,Tangipahoa
00/119,675,183,1,78,66,Tangipahoa
00/120,1899,312,1,91,124,Tangipahoa
00/120A,1774,379,1,105,118,Tangipahoa
00/120B,692,178,1,80,55,Tangipahoa
00/121,431,88,1,32,29,Tangipahoa
00/121A,1558,260,1,103,71,Tangipahoa
00/122A,929,178,1,65,77,Tangipahoa
00/122B,1545,224,1,85,93,Tangipahoa
00/122C,1815,353,1,137,139,Tangipahoa
00/123,1420,297,1,132,79,Tangipahoa
00/124,1507,300,1,103,152,Tangipahoa
00/125,1530,303,1,118,72,Tangipahoa
00/127,1157,208,1,90,48,Tangipahoa
00/129A,542,133,1,68,32,Tangipahoa
00/133,1053,233,1,105,67,Tangipahoa
00/133A,938,148,1,70,42,Tangipahoa
00/137,1446,289,1,66,124,Tangipahoa
00/137A,1155,288,1,73,114,Tangipahoa
00/137B,1106,203,1,70,40,Tangipahoa
00/137C,1582,445,1,124,188,Tangipahoa
00/137D,1116,312,1,76,149,Tangipahoa
00/139,774,174,1,29,30,Tangipahoa
00/141,824,186,1,72,52,Tangipahoa
00/141A,919,213,1,68,48,Tangipahoa
00/143,1252,316,1,139,77,Tangipahoa
00/143A,1261,273,1,93,90,Tangipahoa
00/145,1934,355,1,138,137,Tangipahoa
00/147,1134,209,1,70,74,Tangipahoa
00/149,615,164,1,46,79,Tangipahoa
00/149A,1622,450,1,107,195,Tangipahoa
00/151,1706,368,1,89,178,Tangipahoa
Early Voting,NA,NA,1,2148,3269,Tangipahoa
00/01,206,27,1,14,5,Tensas
00/04,474,94,1,46,6,Tensas
00/05,160,31,1,16,0,Tensas
00/07,113,10,1,3,1,Tensas
00/09,131,19,1,11,6,Tensas
00/10,324,50,1,17,5,Tensas
00/11,436,105,1,29,35,Tensas
00/11A,144,18,1,14,0,Tensas
00/12,545,119,1,72,6,Tensas
00/15,487,61,1,30,1,Tensas
00/17,286,70,1,21,14,Tensas
Early Voting,NA,NA,1,152,89,Tensas
00/001,1060,190,1,121,33,Terrebonne
00/002,1452,231,1,93,90,Terrebonne
00/005,1174,255,1,170,37,Terrebonne
00/007 A,923,180,1,128,17,Terrebonne
00/007 L,933,171,1,116,15,Terrebonne
00/008,1555,249,1,105,69,Terrebonne
00/010,820,137,1,58,33,Terrebonne
00/011,384,63,1,34,18,Terrebonne
00/012,1373,203,1,77,78,Terrebonne
00/014,757,143,1,45,44,Terrebonne
00/015,1316,257,1,91,87,Terrebonne
00/016,1650,279,1,110,80,Terrebonne
00/017,1461,264,1,124,84,Terrebonne
00/018,1316,240,1,98,60,Terrebonne
00/019,845,144,1,48,38,Terrebonne
00/020,776,130,1,63,38,Terrebonne
00/021,252,19,1,8,5,Terrebonne
00/023,572,140,1,71,12,Terrebonne
00/025,1178,230,1,96,62,Terrebonne
00/027,419,45,1,14,22,Terrebonne
00/028,849,142,1,70,44,Terrebonne
00/029,876,109,1,38,27,Terrebonne
00/030,161,29,1,11,8,Terrebonne
00/031,854,198,1,150,16,Terrebonne
00/033,380,65,1,30,20,Terrebonne
00/034 A,640,167,1,123,6,Terrebonne
00/034 M,624,174,1,129,4,Terrebonne
00/035,731,124,1,67,28,Terrebonne
00/037,664,82,1,30,43,Terrebonne
00/038,883,113,1,46,33,Terrebonne
00/039,191,28,1,10,10,Terrebonne
00/040,30,2,1,0,0,Terrebonne
00/041,492,47,1,25,12,Terrebonne
00/042,1524,286,1,70,111,Terrebonne
00/043,1123,175,1,70,43,Terrebonne
00/045,851,179,1,42,84,Terrebonne
00/048,528,113,1,78,10,Terrebonne
00/049,446,123,1,79,6,Terrebonne
00/051,1440,200,1,79,64,Terrebonne
00/052,713,82,1,51,10,Terrebonne
00/053,877,87,1,44,29,Terrebonne
00/055,1273,215,1,55,94,Terrebonne
00/056,1415,196,1,40,110,Terrebonne
00/057,1355,206,1,48,130,Terrebonne
00/058,389,24,1,8,12,Terrebonne
00/059,1691,251,1,64,102,Terrebonne
00/060,880,115,1,31,60,Terrebonne
00/062,542,96,1,37,38,Terrebonne
00/063,932,90,1,27,43,Terrebonne
00/064,748,150,1,75,51,Terrebonne
00/065,284,45,1,22,8,Terrebonne
00/067,689,187,1,129,11,Terrebonne
00/068,1032,184,1,58,70,Terrebonne
00/069,1621,329,1,106,114,Terrebonne
00/071,623,132,1,107,10,Terrebonne
00/072,696,135,1,42,62,Terrebonne
00/073,636,72,1,24,39,Terrebonne
00/074,145,17,1,7,7,Terrebonne
00/076,529,90,1,41,32,Terrebonne
00/081,642,105,1,48,25,Terrebonne
00/083,1366,229,1,75,86,Terrebonne
00/084,558,133,1,43,39,Terrebonne
00/085,1189,302,1,78,126,Terrebonne
00/087,1080,185,1,74,43,Terrebonne
00/088,1163,196,1,48,70,Terrebonne
00/090,878,165,1,43,82,Terrebonne
00/094,486,117,1,32,39,Terrebonne
00/095,752,177,1,107,15,Terrebonne
00/100,648,60,1,34,22,Terrebonne
00/110,673,109,1,35,38,Terrebonne
00/115,315,71,1,38,14,Terrebonne
Early Voting,NA,NA,1,1417,1360,Terrebonne
00/01,155,20,1,15,1,Union
00/02,369,55,1,25,19,Union
00/03,711,126,1,98,10,Union
00/04,969,152,1,35,66,Union
00/05,215,40,1,11,22,Union
00/05A,218,41,1,20,9,Union
00/06,825,129,1,29,58,Union
00/07,792,140,1,42,44,Union
00/08,132,10,1,8,1,Union
00/09,99,18,1,11,6,Union
00/10,270,39,1,24,5,Union
00/11,1094,168,1,63,61,Union
00/11A,120,17,1,9,0,Union
00/12,744,136,1,84,10,Union
00/13,105,13,1,7,0,Union
00/14,543,98,1,57,8,Union
00/15,367,65,1,16,19,Union
00/16,701,90,1,43,32,Union
00/17,526,81,1,17,32,Union
00/18,706,73,1,29,35,Union
00/19,646,80,1,30,28,Union
00/20,490,90,1,30,46,Union
00/22,697,112,1,21,56,Union
00/23,654,106,1,30,48,Union
00/24,648,112,1,65,28,Union
00/26,490,101,1,61,17,Union
00/27,485,115,1,34,59,Union
00/28,497,73,1,27,28,Union
00/28A,145,47,1,14,29,Union
00/29,919,141,1,46,77,Union
Early Voting,NA,NA,1,305,300,Union
00/01,1186,147,1,46,60,Vermilion
00/02,774,93,1,53,23,Vermilion
00/04,130,9,1,3,4,Vermilion
00/05,447,52,1,12,25,Vermilion
00/06,774,92,1,22,46,Vermilion
00/07,17,2,1,0,2,Vermilion
00/07A,413,47,1,20,18,Vermilion
00/07B,391,64,1,21,30,Vermilion
00/07C,63,1,1,0,0,Vermilion
00/08,362,44,1,14,22,Vermilion
00/09,794,102,1,37,37,Vermilion
00/10,680,91,1,30,34,Vermilion
00/11,658,92,1,19,40,Vermilion
00/12,718,117,1,80,12,Vermilion
00/14,1514,187,1,32,94,Vermilion
00/16,110,38,1,8,28,Vermilion
00/17,570,68,1,23,30,Vermilion
00/18,1355,178,1,56,79,Vermilion
00/19,763,102,1,32,52,Vermilion
00/19A,534,63,1,21,34,Vermilion
00/20,73,9,1,3,4,Vermilion
00/20A,218,17,1,4,7,Vermilion
00/20B,453,56,1,21,26,Vermilion
00/21,457,46,1,18,13,Vermilion
00/21A,321,67,1,13,38,Vermilion
00/22,657,68,1,27,26,Vermilion
00/23,793,134,1,24,86,Vermilion
00/24,1161,134,1,48,55,Vermilion
00/25,1827,247,1,77,104,Vermilion
00/26,436,52,1,13,27,Vermilion
00/26A,591,85,1,24,38,Vermilion
00/26B,438,77,1,23,38,Vermilion
00/28,913,163,1,43,64,Vermilion
00/29,793,120,1,31,49,Vermilion
00/30,13,3,1,1,0,Vermilion
00/31,39,1,1,1,0,Vermilion
00/32,339,37,1,30,1,Vermilion
00/34,608,163,1,43,44,Vermilion
00/34A,316,49,1,27,10,Vermilion
00/35,702,141,1,49,45,Vermilion
00/36A,262,33,1,20,8,Vermilion
00/37,962,163,1,110,4,Vermilion
00/38,590,76,1,56,2,Vermilion
00/39,435,59,1,38,7,Vermilion
00/40,1006,193,1,65,88,Vermilion
00/41,120,10,1,4,4,Vermilion
00/42,984,165,1,50,56,Vermilion
00/44,624,97,1,31,56,Vermilion
00/45,72,13,1,16,18,Vermilion
00/45A,407,75,1,13,22,Vermilion
00/46,546,110,1,45,27,Vermilion
00/46B,366,65,1,20,17,Vermilion
00/46C,292,56,1,19,6,Vermilion
00/46D,320,50,1,14,15,Vermilion
00/46E,860,163,1,56,33,Vermilion
00/47,196,63,1,10,28,Vermilion
00/49,2109,266,1,69,131,Vermilion
00/49A,97,14,1,3,8,Vermilion
00/49B,284,33,1,3,21,Vermilion
00/49C,108,14,1,0,10,Vermilion
00/50,780,92,1,17,41,Vermilion
00/51,759,130,1,38,67,Vermilion
00/53,1671,250,1,69,121,Vermilion
00/56,25,5,1,0,3,Vermilion
00/57A,872,151,1,35,74,Vermilion
00/57B,150,20,1,8,5,Vermilion
Early Voting,NA,NA,1,489,996,Vermilion
01/01,746,119,1,32,43,Vernon
01/01A,246,17,1,7,5,Vernon
01/01B,76,10,1,5,3,Vernon
01/02,909,150,1,67,10,Vernon
01/03,1729,280,1,90,75,Vernon
01/03C,52,12,1,6,4,Vernon
01/04,142,17,1,9,0,Vernon
01/04B,149,26,1,11,7,Vernon
01/04C,14,4,1,0,3,Vernon
01/05,1085,213,1,37,76,Vernon
01/05A,141,26,1,4,5,Vernon
01/06,585,84,1,36,15,Vernon
01/06A,65,10,1,4,1,Vernon
01/06B,82,16,1,2,8,Vernon
01/07,1159,149,1,42,62,Vernon
01/07B,112,1,1,0,0,Vernon
01/08,332,49,1,10,17,Vernon
01/08A,445,81,1,34,25,Vernon
01/09,90,30,1,11,19,Vernon
02/01,1941,321,1,66,151,Vernon
02/01A,205,31,1,8,21,Vernon
02/02,115,19,1,0,17,Vernon
02/02A,258,86,1,30,53,Vernon
02/03,929,166,1,47,96,Vernon
02/04,731,152,1,28,87,Vernon
03/01,400,62,1,28,29,Vernon
03/02,150,31,1,11,14,Vernon
03/03,125,24,1,11,10,Vernon
03/04,644,122,1,38,61,Vernon
03/05,403,65,1,28,32,Vernon
04/01,584,98,1,15,57,Vernon
04/02,243,46,1,10,29,Vernon
04/03,164,18,1,3,11,Vernon
04/03A,469,46,1,16,25,Vernon
04/03B,62,0,1,0,0,Vernon
04/03C,441,19,1,11,0,Vernon
04/03G,599,58,1,23,19,Vernon
04/03K,248,35,1,16,8,Vernon
04/03L,446,10,1,5,2,Vernon
04/03N,225,5,1,3,1,Vernon
05/01,1131,186,1,105,57,Vernon
05/02,353,48,1,21,26,Vernon
05/02A,NA,NA,1,0,0,Vernon
06/01,105,29,1,7,16,Vernon
06/02,173,43,1,16,19,Vernon
06/03,146,25,1,10,11,Vernon
06/04,477,79,1,27,43,Vernon
07/01,879,75,1,18,41,Vernon
07/02,444,65,1,21,30,Vernon
07/02A,720,102,1,31,38,Vernon
07/02B,632,79,1,28,32,Vernon
07/03,188,39,1,11,26,Vernon
07/04,246,20,1,6,11,Vernon
07/04A,161,22,1,5,12,Vernon
07/05,448,66,1,21,30,Vernon
07/05A,172,24,1,2,19,Vernon
07/05D,133,14,1,3,7,Vernon
08/01,500,123,1,49,58,Vernon
08/02,507,81,1,26,42,Vernon
08/03,422,116,1,61,49,Vernon
Early Voting,NA,NA,1,389,584,Vernon
01/01,1594,238,1,55,113,Washington
01/02,610,95,1,33,33,Washington
02/01,1161,198,1,85,67,Washington
03/01,784,203,1,56,78,Washington
03/02,1330,507,1,269,38,Washington
03/03,784,141,1,49,39,Washington
03/03A,103,34,1,8,7,Washington
03/03B,439,106,1,55,7,Washington
03/03C,557,80,1,15,40,Washington
04/01,724,175,1,113,8,Washington
04/01A,1073,249,1,134,17,Washington
04/02A,574,143,1,88,2,Washington
04/03,517,110,1,72,5,Washington
04/03B,858,203,1,93,12,Washington
04/04,1265,202,1,61,36,Washington
04/05,439,79,1,28,23,Washington
04/05B,130,19,1,10,1,Washington
04/06,480,59,1,27,17,Washington
04/07,532,67,1,35,17,Washington
04/07B,328,48,1,28,7,Washington
04/08,618,160,1,45,58,Washington
04/09,363,61,1,12,28,Washington
04/09A,352,90,1,32,23,Washington
04/10,489,82,1,23,35,Washington
04/10A,467,48,1,13,16,Washington
04/11,604,89,1,26,45,Washington
05/01,1028,249,1,141,40,Washington
05/02,544,88,1,12,58,Washington
05/03,223,32,1,14,12,Washington
06/01,570,120,1,46,43,Washington
06/02,634,114,1,35,63,Washington
06/03,716,127,1,36,51,Washington
06/04,529,83,1,20,41,Washington
07/01,806,109,1,35,33,Washington
07/01A,672,185,1,124,12,Washington
07/02,1337,210,1,56,109,Washington
07/03,208,49,1,23,17,Washington
08/01,1253,205,1,128,44,Washington
08/02,570,120,1,70,29,Washington
08/03,1028,130,1,38,69,Washington
09/01,1274,224,1,89,68,Washington
Early Voting,NA,NA,1,969,734,Washington
00/01,730,123,1,24,44,Webster
00/01A,41,5,1,2,2,Webster
00/02,798,140,1,21,42,Webster
00/03,884,117,1,46,13,Webster
00/05,327,48,1,12,12,Webster
00/06,715,128,1,63,12,Webster
00/08,456,81,1,14,54,Webster
00/09,621,96,1,22,45,Webster
00/09A,114,12,1,2,8,Webster
00/10,92,20,1,10,8,Webster
00/11,1046,158,1,34,59,Webster
00/12,504,81,1,46,20,Webster
00/13,169,29,1,6,17,Webster
00/14,307,52,1,21,15,Webster
00/15,339,64,1,25,16,Webster
00/16,1147,187,1,65,63,Webster
00/17,581,95,1,33,24,Webster
00/17A,197,45,1,26,6,Webster
00/18,1436,340,1,201,13,Webster
00/18A,55,13,1,10,0,Webster
00/22,950,146,1,58,35,Webster
00/22A,104,14,1,10,0,Webster
00/25,594,177,1,98,4,Webster
00/25A,58,19,1,14,0,Webster
00/26,843,181,1,66,32,Webster
00/27,545,121,1,73,2,Webster
00/28,884,151,1,59,48,Webster
00/29,641,134,1,45,51,Webster
00/31,492,106,1,25,58,Webster
00/32,469,108,1,48,36,Webster
00/33,1197,186,1,80,40,Webster
00/34,389,101,1,38,13,Webster
00/35,668,110,1,49,42,Webster
